endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:13.426327 UTC,3574121921784641742,"[{""day"":13,""duration"":377,""previous"":0,""pdays"":-1,""contact"":""unknown"",""loan"":""yes"",""default"":""no"",""balance"":2465,""housing"":""yes"",""age"":94,""education"":""tertiary"",""job"":""technician"",""month"":""apr"",""martial"":""married"",""campaign"":1,""poutcome"":""other""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:17.469460 UTC,3397906004222080598,"[{""previous"":0,""poutcome"":""success"",""balance"":69773,""contact"":""telephone"",""default"":""yes"",""campaign"":1,""martial"":""married"",""day"":13,""pdays"":-1,""housing"":""no"",""month"":""mar"",""age"":36,""job"":""student"",""loan"":""yes"",""education"":""primary"",""duration"":631}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:21.484180 UTC,1066520018678624195,"[{""pdays"":-1,""poutcome"":""unknown"",""age"":22,""month"":""jul"",""contact"":""cellular"",""default"":""no"",""loan"":""yes"",""previous"":0,""balance"":44652,""campaign"":1,""martial"":""single"",""day"":7,""education"":""secondary"",""duration"":577,""job"":""unknown"",""housing"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:25.626558 UTC,5746445405125784890,"[{""poutcome"":""other"",""day"":1,""previous"":0,""martial"":""single"",""contact"":""cellular"",""duration"":764,""month"":""dec"",""housing"":""no"",""loan"":""no"",""age"":30,""default"":""no"",""campaign"":1,""balance"":98850,""job"":""technician"",""pdays"":-1,""education"":""primary""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:29.671088 UTC,473850368798321437,"[{""balance"":60198,""previous"":0,""education"":""secondary"",""contact"":""cellular"",""campaign"":1,""age"":23,""duration"":294,""default"":""no"",""loan"":""yes"",""day"":22,""poutcome"":""unknown"",""housing"":""no"",""pdays"":-1,""job"":""housemaid"",""month"":""jul"",""martial"":""divorced""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:33.714491 UTC,5238885460271076203,"[{""previous"":0,""campaign"":1,""balance"":11258,""poutcome"":""failure"",""martial"":""married"",""pdays"":-1,""age"":84,""day"":4,""loan"":""no"",""job"":""housemaid"",""default"":""no"",""education"":""unknown"",""housing"":""yes"",""month"":""oct"",""duration"":318,""contact"":""telephone""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:37.770963 UTC,7734917133367863300,"[{""day"":1,""poutcome"":""unknown"",""age"":33,""loan"":""no"",""job"":""self-employed"",""balance"":752,""duration"":618,""default"":""yes"",""education"":""primary"",""martial"":""married"",""housing"":""yes"",""pdays"":-1,""month"":""sep"",""campaign"":1,""previous"":0,""contact"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:41.927468 UTC,4759385148154633142,"[{""campaign"":1,""default"":""yes"",""housing"":""yes"",""pdays"":-1,""martial"":""single"",""day"":9,""duration"":588,""balance"":64385,""job"":""retired"",""age"":22,""contact"":""telephone"",""education"":""tertiary"",""month"":""aug"",""previous"":0,""loan"":""yes"",""poutcome"":""other""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:45.968702 UTC,1249927831635796858,"[{""month"":""jan"",""housing"":""no"",""martial"":""divorced"",""duration"":23,""loan"":""yes"",""default"":""yes"",""education"":""unknown"",""pdays"":-1,""campaign"":1,""job"":""blue-collar"",""previous"":0,""poutcome"":""other"",""balance"":20537,""day"":20,""contact"":""cellular"",""age"":66}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:50.145624 UTC,780445646007667245,"[{""pdays"":-1,""default"":""no"",""poutcome"":""failure"",""martial"":""divorced"",""age"":100,""previous"":0,""duration"":549,""housing"":""no"",""day"":24,""loan"":""yes"",""job"":""unknown"",""contact"":""telephone"",""campaign"":1,""education"":""secondary"",""balance"":44747,""month"":""oct""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:54.131763 UTC,8185178397773778642,"[{""campaign"":1,""housing"":""yes"",""education"":""tertiary"",""loan"":""no"",""job"":""retired"",""duration"":833,""default"":""no"",""balance"":32311,""age"":83,""contact"":""cellular"",""previous"":0,""pdays"":-1,""day"":10,""month"":""mar"",""poutcome"":""unknown"",""martial"":""married""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:58.185477 UTC,2166780440806803769,"[{""pdays"":-1,""balance"":15050,""age"":22,""education"":""unknown"",""contact"":""unknown"",""day"":19,""default"":""no"",""duration"":8,""previous"":0,""campaign"":1,""job"":""entrepreneur"",""month"":""aug"",""poutcome"":""success"",""housing"":""yes"",""loan"":""no"",""martial"":""single""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:02.264000 UTC,7544122597283858857,"[{""age"":92,""day"":20,""poutcome"":""success"",""campaign"":1,""housing"":""no"",""month"":""feb"",""default"":""no"",""education"":""secondary"",""job"":""unknown"",""duration"":687,""contact"":""cellular"",""martial"":""single"",""loan"":""yes"",""pdays"":-1,""balance"":36122,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:06.302212 UTC,3788350859959898889,"[{""job"":""services"",""contact"":""telephone"",""month"":""aug"",""pdays"":-1,""housing"":""no"",""balance"":26641,""day"":2,""duration"":972,""default"":""yes"",""martial"":""single"",""previous"":0,""loan"":""yes"",""education"":""unknown"",""poutcome"":""failure"",""campaign"":1,""age"":71}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:10.342217 UTC,6148191764556688497,"[{""campaign"":1,""balance"":31737,""pdays"":-1,""previous"":0,""default"":""yes"",""month"":""dec"",""day"":18,""housing"":""yes"",""contact"":""telephone"",""age"":24,""martial"":""single"",""poutcome"":""success"",""job"":""entrepreneur"",""loan"":""no"",""duration"":279,""education"":""secondary""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:14.427187 UTC,8751960320649852607,"[{""poutcome"":""unknown"",""age"":68,""housing"":""yes"",""loan"":""no"",""duration"":84,""day"":9,""month"":""jan"",""campaign"":1,""default"":""yes"",""previous"":0,""balance"":84196,""martial"":""divorced"",""education"":""unknown"",""contact"":""cellular"",""pdays"":-1,""job"":""housemaid""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:18.496291 UTC,7040790817044363037,"[{""pdays"":-1,""job"":""student"",""month"":""aug"",""martial"":""single"",""age"":50,""poutcome"":""failure"",""default"":""yes"",""previous"":0,""balance"":58514,""education"":""primary"",""housing"":""no"",""campaign"":1,""contact"":""unknown"",""day"":19,""duration"":656,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:22.534967 UTC,7220313839545551645,"[{""day"":15,""previous"":0,""campaign"":1,""job"":""blue-collar"",""contact"":""telephone"",""duration"":823,""loan"":""no"",""balance"":59410,""housing"":""yes"",""poutcome"":""success"",""education"":""unknown"",""age"":67,""month"":""feb"",""pdays"":-1,""martial"":""married"",""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:26.590105 UTC,5224761677757020625,"[{""default"":""yes"",""day"":14,""poutcome"":""unknown"",""job"":""student"",""education"":""unknown"",""loan"":""yes"",""duration"":795,""campaign"":1,""balance"":63723,""month"":""jan"",""martial"":""divorced"",""previous"":0,""age"":28,""housing"":""no"",""pdays"":-1,""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:30.726407 UTC,5609472270464606987,"[{""balance"":83986,""loan"":""no"",""contact"":""telephone"",""campaign"":1,""martial"":""divorced"",""education"":""secondary"",""job"":""housemaid"",""pdays"":-1,""previous"":0,""day"":9,""duration"":974,""month"":""jun"",""housing"":""yes"",""poutcome"":""other"",""age"":42,""default"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:34.743781 UTC,8841982195742398161,"[{""age"":36,""month"":""oct"",""poutcome"":""failure"",""job"":""entrepreneur"",""education"":""tertiary"",""duration"":664,""pdays"":-1,""default"":""no"",""day"":6,""martial"":""married"",""previous"":0,""contact"":""cellular"",""balance"":57489,""housing"":""no"",""campaign"":1,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:38.886208 UTC,3206905248021270268,"[{""martial"":""divorced"",""balance"":77798,""pdays"":-1,""loan"":""no"",""poutcome"":""failure"",""month"":""jun"",""default"":""yes"",""education"":""unknown"",""previous"":0,""duration"":670,""age"":70,""campaign"":1,""day"":31,""contact"":""telephone"",""job"":""student"",""housing"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:43.175957 UTC,1237328025712147816,"[{""poutcome"":""other"",""campaign"":1,""day"":28,""previous"":0,""education"":""primary"",""default"":""no"",""balance"":5944,""duration"":507,""job"":""management"",""age"":36,""loan"":""no"",""housing"":""no"",""martial"":""divorced"",""month"":""mar"",""pdays"":-1,""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:47.175622 UTC,6148340259792472457,"[{""duration"":43,""job"":""technician"",""age"":99,""loan"":""yes"",""campaign"":1,""education"":""primary"",""day"":20,""contact"":""cellular"",""month"":""sep"",""balance"":7539,""poutcome"":""unknown"",""previous"":0,""housing"":""no"",""pdays"":-1,""default"":""yes"",""martial"":""married""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:51.219650 UTC,3709166525731112417,"[{""day"":17,""balance"":93929,""campaign"":1,""housing"":""no"",""loan"":""no"",""education"":""unknown"",""poutcome"":""unknown"",""contact"":""cellular"",""default"":""yes"",""pdays"":-1,""duration"":262,""age"":44,""previous"":0,""month"":""nov"",""martial"":""single"",""job"":""management""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:55.279238 UTC,522015309257174730,"[{""balance"":78296,""education"":""tertiary"",""age"":33,""housing"":""no"",""month"":""may"",""poutcome"":""other"",""pdays"":-1,""campaign"":1,""martial"":""divorced"",""job"":""unemployed"",""contact"":""unknown"",""default"":""no"",""loan"":""no"",""day"":11,""duration"":767,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:14:59.430982 UTC,2440870224473054947,"[{""contact"":""cellular"",""previous"":0,""duration"":973,""job"":""student"",""loan"":""yes"",""month"":""aug"",""campaign"":1,""pdays"":-1,""age"":37,""housing"":""no"",""poutcome"":""unknown"",""education"":""primary"",""martial"":""single"",""balance"":29786,""default"":""no"",""day"":3}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:03.477044 UTC,7477334457596056735,"[{""housing"":""no"",""campaign"":1,""age"":56,""day"":28,""default"":""yes"",""month"":""aug"",""job"":""services"",""education"":""secondary"",""duration"":354,""loan"":""yes"",""poutcome"":""failure"",""previous"":0,""contact"":""telephone"",""pdays"":-1,""balance"":48972,""martial"":""married""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:07.495366 UTC,8566301236818776963,"[{""martial"":""married"",""contact"":""unknown"",""loan"":""yes"",""balance"":24507,""poutcome"":""failure"",""education"":""secondary"",""day"":17,""duration"":316,""default"":""no"",""campaign"":1,""pdays"":-1,""housing"":""no"",""previous"":0,""month"":""nov"",""job"":""housemaid"",""age"":61}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:11.490545 UTC,432423623924150254,"[{""duration"":952,""balance"":22844,""previous"":0,""education"":""secondary"",""pdays"":-1,""campaign"":1,""day"":14,""default"":""yes"",""job"":""technician"",""housing"":""no"",""month"":""jun"",""age"":36,""poutcome"":""failure"",""loan"":""no"",""contact"":""unknown"",""martial"":""single""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:15.618239 UTC,859338176731346250,"[{""duration"":346,""loan"":""yes"",""day"":5,""education"":""primary"",""contact"":""unknown"",""job"":""unemployed"",""age"":54,""month"":""feb"",""default"":""yes"",""poutcome"":""success"",""previous"":0,""campaign"":1,""housing"":""yes"",""pdays"":-1,""martial"":""married"",""balance"":61338}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:19.671663 UTC,48205884342000427,"[{""pdays"":-1,""education"":""unknown"",""martial"":""married"",""contact"":""telephone"",""poutcome"":""failure"",""campaign"":1,""job"":""unemployed"",""housing"":""yes"",""previous"":0,""day"":23,""age"":83,""default"":""yes"",""balance"":29464,""duration"":524,""loan"":""yes"",""month"":""jan""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:23.693705 UTC,2147861469942403985,"[{""poutcome"":""unknown"",""age"":31,""duration"":901,""previous"":0,""job"":""retired"",""campaign"":1,""pdays"":-1,""education"":""tertiary"",""loan"":""no"",""housing"":""no"",""balance"":52004,""contact"":""cellular"",""day"":9,""default"":""yes"",""martial"":""divorced"",""month"":""aug""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:28.038681 UTC,5900654429916060838,"[{""martial"":""married"",""age"":30,""previous"":0,""pdays"":-1,""loan"":""yes"",""poutcome"":""unknown"",""campaign"":1,""contact"":""telephone"",""education"":""unknown"",""job"":""housemaid"",""day"":1,""housing"":""no"",""balance"":85656,""month"":""mar"",""default"":""no"",""duration"":571}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:15:32.366788 UTC,8814062567581372924,"[{""contact"":""cellular"",""duration"":345,""martial"":""single"",""balance"":41080,""campaign"":1,""education"":""primary"",""pdays"":-1,""job"":""unemployed"",""poutcome"":""success"",""default"":""yes"",""loan"":""yes"",""day"":26,""previous"":0,""month"":""mar"",""housing"":""no"",""age"":63}]","[""yes""]"
