Annual Turnover,City,Restaurant Location,Opening Day of Restaurant,Facebook Popularity Quotient,Endorsed By,Instagram Popularity Quotient,Fire Audit,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Type,Restaurant Theme,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Live Music Rating,Comedy Gigs Rating,Value Deals Rating,Ambience,Lively,Service,Comfortablility,Privacy,Cuisine1,Cuisine2
18000000,0,1,734271,71.66,1,86.8,1,0,1,1,2.0,0,2,3,0,3,4,5,5,9,9.0,5.0,3.0,4.0,6.0,8,5,3,5,10,9
30000000,0,1,734681,88.5,1,95.2,1,1,1,0,2.0,0,23,3,1,3,4,5,5,9,10.0,4.0,3.0,4.0,8.0,7,3,3,5,1,4
30000000,0,1,734524,81.0,2,67.7,1,0,1,0,2.0,0,0,2,0,8,5,4,7,9,9.0,5.0,3.0,4.0,9.0,7,2,3,9,5,19
14000000,131,1,733188,64.0,2,58.4,1,0,1,0,2.0,0,0,3,0,4,5,5,4,5,8.0,3.0,3.0,4.0,2.0,6,3,4,8,3,11
40500000,115,1,733985,82.8,1,73.11,1,0,0,1,2.0,0,16,3,0,8,5,4,3,6,8.0,4.0,3.0,4.0,10.0,8,3,0,5,2,16
14500000,63,1,733026,66.0,1,55.0,1,1,0,1,2.0,0,2,2,1,9,4,5,4,9,10.0,4.0,3.0,4.0,4.0,8,4,6,9,2,18
20000000,15,1,734680,70.3,1,73.2,0,1,1,1,2.0,0,16,2,0,2,4,3,2,9,7.0,2.0,2.0,4.0,10.0,7,3,2,8,9,20
32500000,38,1,734188,88.0,2,72.0,1,1,1,1,2.0,0,2,3,1,1,4,6,6,6,9.0,4.0,3.0,4.0,5.0,5,6,7,4,14,18
49500000,115,1,732876,83.0,1,88.0,1,0,1,1,2.0,2,2,4,1,4,5,5,5,10,9.0,6.0,3.0,4.0,8.0,7,4,2,6,2,16
8500000,170,0,732886,77.0,2,70.0,0,1,1,1,2.0,0,16,2,0,8,5,4,4,8,10.0,3.0,3.0,4.0,8.0,5,5,0,4,7,20
20500000,63,1,734725,54.0,1,62.0,0,1,1,1,2.0,0,2,2,0,9,3,3,1,9,6.0,3.0,3.0,1.0,6.0,5,3,2,7,1,4
56000000,15,1,733305,92.8,1,88.66,1,1,1,0,2.0,0,24,4,1,4,3,5,6,9,9.0,4.0,4.0,4.0,4.0,6,0,8,6,2,16
12000000,107,0,733269,73.0,1,82.56,1,1,1,1,2.0,0,16,3,0,3,4,4,3,6,9.0,3.0,3.0,4.0,7.0,1,6,6,5,6,17
15000000,0,1,732992,64.0,1,49.5,1,0,1,1,2.0,0,16,1,0,6,5,5,5,8,10.0,4.0,3.0,4.0,7.0,6,6,8,9,8,13
24000000,98,1,733456,74.0,2,69.0,1,1,1,1,2.0,0,2,3,1,5,6,5,6,5,10.0,4.0,3.0,4.0,7.0,8,5,0,4,2,18
25000000,63,1,733659,76.8,2,65.0,1,1,0,1,2.0,0,2,2,0,5,4,4,5,7,8.0,4.0,3.0,4.0,8.0,5,2,1,4,10,9
29500000,63,1,733861,75.2,1,84.6,1,1,0,0,2.0,0,23,2,0,3,4,5,5,7,10.0,4.0,3.0,4.0,5.0,3,2,5,5,3,11
55000000,115,1,733904,82.0,1,88.4,1,1,0,0,2.0,0,16,3,0,1,6,4,6,5,10.0,4.0,3.0,4.0,6.0,4,0,4,1,6,17
11500000,72,0,733615,90.0,1,93.0,1,1,1,1,2.0,0,2,4,1,1,4,5,3,7,8.0,4.0,3.0,4.0,7.0,6,5,6,8,7,20
60000000,15,1,733669,76.33,1,86.1,1,1,0,0,2.0,0,16,3,0,9,4,4,7,10,7.0,3.0,2.0,4.0,8.0,8,3,1,7,6,6
11000000,38,1,734026,67.0,1,64.0,1,1,1,1,2.0,0,0,2,0,7,3,3,2,9,6.0,3.0,3.0,2.0,8.0,7,6,6,9,1,4
20000000,15,1,733967,80.1,1,78.34,1,1,0,1,2.0,0,16,3,0,7,5,5,6,6,9.0,4.0,4.0,4.0,6.0,6,6,2,5,5,19
41000000,72,0,733825,80.83,1,92.2,1,0,1,1,2.0,0,2,3,1,2,4,6,6,9,9.0,5.0,3.0,4.0,8.0,8,2,4,6,10,9
32500000,38,0,734717,69.0,2,93.6,1,0,1,1,2.0,0,16,3,0,2,4,4,5,7,10.0,3.0,3.0,4.0,9.0,8,8,2,7,2,16
44500000,0,1,733372,89.4,2,68.0,1,1,1,1,2.0,0,16,2,1,9,6,5,5,5,10.0,3.0,3.0,4.0,7.0,7,6,3,8,2,18
15500000,96,1,733428,79.0,1,60.0,1,1,0,1,2.0,2,2,3,0,6,3,4,3,6,6.0,3.0,3.0,2.0,5.0,6,7,4,7,10,9
41500000,72,1,733762,76.67,1,82.6,1,1,1,0,2.0,0,0,2,1,4,5,5,4,7,9.0,5.0,3.0,4.0,7.0,10,5,3,8,9,20
33500000,38,1,734567,77.83,2,69.6,0,1,1,1,2.0,0,16,3,1,9,6,6,5,8,10.0,4.0,3.0,4.0,10.0,10,7,1,9,9,20
18000000,72,0,733483,76.0,1,81.0,1,1,1,1,2.0,0,33,3,1,2,3,3,5,8,10.0,3.0,3.0,4.0,5.0,5,3,3,7,2,16
24000000,115,1,733966,57.0,1,49.0,1,1,1,1,2.0,0,2,2,0,9,3,3,2,5,9.0,4.0,3.0,4.0,4.0,8,4,6,5,3,24
26000000,0,1,733453,57.67,1,74.0,0,1,1,1,2.0,0,2,3,0,1,5,4,8,8,9.0,5.0,3.0,4.0,7.0,8,5,1,7,12,22
12000000,26,1,732602,83.14,1,58.0,0,0,1,1,2.0,0,20,2,0,5,5,4,4,5,9.0,2.0,3.0,4.0,2.0,7,2,3,7,9,20
4000000,0,1,734287,79.2,1,89.33,1,1,1,1,2.0,0,9,3,0,4,3,4,4,9,10.0,3.0,3.0,4.0,4.0,5,2,3,1,5,19
19000000,72,1,733951,50.0,2,56.0,1,0,1,1,2.0,0,16,2,1,2,4,3,2,7,7.0,3.0,3.0,2.0,6.0,6,5,4,7,6,6
20500000,131,1,732287,61.0,2,60.3,1,1,1,1,2.0,2,2,3,0,7,4,4,3,7,9.0,4.0,3.0,5.0,7.0,7,5,3,7,3,24
10500000,0,0,734214,91.21,1,79.9,1,1,1,1,2.0,0,0,2,1,4,5,5,5,5,8.0,4.0,3.0,3.0,6.0,2,5,5,2,7,20
30500000,15,0,733438,78.0,2,66.6,0,1,1,1,2.0,0,16,2,0,2,5,3,4,9,8.0,4.0,3.0,4.0,4.0,6,5,3,4,3,11
18000000,15,1,733857,62.0,1,59.0,1,1,1,1,2.0,0,16,2,0,3,3,4,4,6,9.0,2.0,4.0,4.0,7.0,5,1,2,4,11,21
28000000,72,1,733859,61.0,1,63.0,0,1,0,1,2.0,0,24,2,0,4,3,3,2,8,9.0,3.0,3.0,4.0,2.0,6,4,10,9,10,9
19500000,0,0,734463,89.33,1,95.5,1,1,1,1,1.0,0,16,3,0,6,5,5,6,6,9.0,4.0,5.0,4.0,8.0,8,6,5,9,7,20
15000000,131,0,734825,49.0,2,60.0,0,1,1,0,2.0,0,16,2,0,6,4,4,4,5,8.0,4.0,3.0,4.0,6.0,9,5,4,9,2,18
60000000,15,1,734022,79.0,2,70.0,1,1,0,1,2.0,0,16,2,0,1,4,5,6,10,7.0,4.0,3.0,4.0,4.0,7,4,4,6,6,6
65000000,72,1,733236,81.83,1,87.6,1,1,1,0,2.0,0,16,2,0,9,3,3,5,5,9.0,3.0,4.0,4.0,5.0,5,4,4,5,3,11
31000000,38,0,733964,65.0,2,57.8,0,1,0,1,2.0,0,2,2,0,4,4,4,3,9,7.0,4.0,3.0,3.0,8.0,7,4,1,7,2,18
32500000,38,1,733887,86.6,2,73.2,1,1,1,1,2.0,0,0,3,0,6,6,5,6,5,9.0,4.0,3.0,4.0,3.0,5,5,5,7,2,16
40000000,72,1,733195,77.0,1,83.7,1,0,1,1,2.0,0,2,2,1,3,4,4,4,7,10.0,4.0,3.0,4.0,2.0,9,7,3,9,2,16
43500000,131,0,732966,80.6,2,79.6,1,0,1,1,2.0,0,16,3,0,9,4,4,6,6,7.0,4.0,3.0,4.0,8.0,8,5,5,8,2,18
52500000,0,1,733963,78.16,1,73.2,1,1,1,1,2.0,0,2,3,0,4,3,5,6,7,9.0,5.0,3.0,4.0,7.0,6,5,1,6,12,22
24000000,0,0,734210,64.0,1,69.2,1,1,1,1,2.0,0,0,3,0,6,4,4,4,6,9.0,5.0,3.0,4.0,7.0,5,5,2,5,1,4
36000000,0,0,733879,82.0,1,66.0,1,1,0,1,2.0,0,2,2,0,5,6,5,4,9,9.0,5.0,3.0,4.0,8.0,9,5,2,7,7,20
34000000,0,1,733975,87.6,2,92.5,1,1,0,1,2.0,0,2,4,1,5,7,5,8,7,9.0,5.0,3.0,4.0,3.0,7,4,2,6,9,20
33000000,143,1,735204,69.0,1,66.15,1,0,0,1,2.0,0,16,3,0,2,4,4,6,6,10.0,4.0,3.0,4.0,9.0,6,5,2,4,2,18
21500000,15,0,733648,80.0,2,77.0,1,1,0,1,2.0,0,16,3,0,1,5,4,4,8,8.0,4.0,3.0,4.0,8.0,8,5,0,9,2,18
33000000,0,1,734350,62.0,1,62.0,1,0,1,1,2.0,0,21,3,0,3,3,4,5,6,7.0,4.0,3.0,4.0,4.0,3,4,5,6,6,17
10000000,38,1,734598,88.66,1,94.1,1,0,1,1,2.0,0,16,4,0,2,5,6,7,6,9.0,4.0,3.0,4.0,8.0,7,3,0,4,2,18
24000000,72,1,733648,75.0,1,77.0,1,1,1,1,2.0,0,0,1,0,8,7,4,3,9,7.0,3.0,3.0,4.0,2.0,0,0,4,0,6,23
40000000,63,1,734286,89.2,2,87.25,1,0,1,1,1.0,0,2,3,1,10,5,5,7,7,9.0,4.0,3.0,4.0,6.0,7,6,4,7,2,18
15000000,131,1,733493,80.0,2,59.0,0,1,1,0,2.0,0,16,2,0,2,4,4,4,5,8.0,3.0,3.0,4.0,3.0,6,3,4,4,2,16
20000000,15,0,731563,64.0,1,68.0,1,1,1,1,2.0,0,16,2,0,5,4,5,6,10,8.0,4.0,3.0,4.0,9.0,7,5,0,4,3,24
20500000,63,1,734387,78.0,2,68.0,1,0,1,0,2.0,0,2,2,0,5,6,4,2,5,9.0,3.0,3.0,4.0,6.0,7,5,4,6,3,11
32000000,131,1,733638,64.0,2,62.8,1,1,1,0,2.0,0,16,3,0,5,5,4,3,9,9.0,4.0,3.0,4.0,8.0,5,6,6,5,5,19
15000000,2,1,731698,80.14,1,69.53,1,0,1,0,2.0,0,2,2,0,1,6,5,3,8,8.0,3.0,3.0,4.0,8.0,9,6,1,6,1,4
20000000,133,1,734448,72.0,2,70.0,1,1,1,1,2.0,0,16,2,0,4,3,4,5,9,10.0,4.0,3.0,4.0,3.0,5,5,1,7,3,24
30000000,143,0,734027,93.3,1,84.0,1,1,1,1,2.0,0,2,3,0,3,4,3,4,10,9.0,6.0,3.0,4.0,8.0,8,5,5,9,9,20
28000000,143,1,732645,61.63,1,53.17,1,1,1,1,2.0,0,2,2,1,2,4,4,2,5,8.0,3.0,3.0,4.0,5.0,7,3,2,7,10,9
18000000,122,1,732627,73.73,1,72.5,1,1,1,1,2.0,2,2,2,0,6,5,6,4,6,9.0,5.0,3.0,4.0,2.0,6,3,1,4,2,18
25000000,131,1,734191,59.0,1,72.0,1,1,0,1,2.0,0,2,3,0,7,4,3,3,7,6.0,3.0,3.0,4.0,2.0,7,2,6,2,2,18
49500000,42,1,733857,94.4,0,94.16,1,1,0,1,2.0,0,23,4,0,7,4,5,5,7,9.0,4.0,3.0,4.0,6.0,7,4,3,7,3,24
32500000,143,0,734096,80.46,1,79.19,1,1,1,1,2.0,0,0,2,1,6,3,7,3,8,9.0,4.0,3.0,5.0,9.0,8,5,1,8,2,18
44500000,15,1,733623,76.48,1,77.16,1,1,1,1,2.0,0,16,3,0,3,4,4,2,8,10.0,3.0,3.0,4.0,1.0,0,0,4,0,2,16
22500000,98,1,734125,82.25,1,83.6,1,1,1,1,2.0,0,16,4,1,8,4,6,6,9,8.0,4.0,3.0,4.0,9.0,9,5,0,9,11,21
36500000,63,1,733921,91.4,2,83.8,1,1,0,1,2.0,0,16,3,0,6,4,5,8,10,8.0,4.0,3.0,4.0,2.0,6,6,4,4,15,25
29000000,15,1,734044,87.2,1,91.3,1,1,1,1,2.0,0,16,4,0,5,3,4,3,7,7.0,3.0,2.0,4.0,6.0,5,3,4,3,2,18
37500000,174,1,733465,88.5,2,82.8,0,0,1,0,1.0,0,6,3,0,6,7,6,6,5,9.0,3.0,3.0,4.0,10.0,9,5,0,6,6,23
37500000,36,1,734210,84.6,2,70.4,1,1,1,1,2.0,0,21,3,0,10,5,6,5,7,8.0,4.0,3.0,4.0,10.0,10,6,2,9,14,18
20000000,0,1,733294,56.16,1,54.08,0,0,1,1,2.0,0,16,2,0,1,4,4,3,8,10.0,3.0,3.0,4.0,8.0,7,5,5,6,7,20
50000000,63,1,733682,87.0,2,82.0,1,1,1,1,1.0,0,16,3,1,4,5,6,7,8,9.0,4.0,5.0,4.0,7.0,6,3,0,5,2,16
72000000,76,1,734192,82.0,2,69.0,1,0,1,1,2.0,0,0,2,0,1,5,5,6,6,9.0,5.0,3.0,4.0,3.0,10,1,8,9,6,23
10000000,133,1,731579,57.88,1,52.0,1,0,1,1,2.0,2,2,2,0,1,3,4,3,7,8.0,3.0,3.0,4.0,6.0,2,6,2,3,12,22
21000000,146,1,734538,80.4,1,60.2,0,0,0,1,2.0,0,16,4,0,4,3,3,5,10,10.0,6.0,3.0,3.0,10.0,7,5,4,9,6,17
11000000,36,1,734181,71.2,1,52.2,1,1,1,1,2.0,2,2,3,0,6,5,4,3,10,7.0,3.0,3.0,4.0,5.0,7,4,3,7,4,17
10500000,15,1,732896,56.0,1,76.0,1,1,1,0,2.0,0,16,1,0,7,3,4,4,8,10.0,4.0,3.0,4.0,3.0,7,5,4,6,3,24
12000000,29,1,733932,73.8,1,70.0,1,1,1,1,2.0,0,2,3,0,7,3,3,3,7,7.0,3.0,3.0,4.0,8.0,7,8,2,8,6,23
60000000,15,1,734075,92.5,1,83.5,1,0,1,1,2.0,0,16,3,1,2,7,6,6,6,7.0,5.0,3.0,4.0,6.0,5,3,6,5,7,20
30000000,143,0,734136,78.0,2,73.0,1,0,0,1,2.0,0,0,3,0,7,4,4,3,10,10.0,3.0,3.0,4.0,6.0,9,4,3,7,2,16
47000000,98,1,734049,70.4,2,69.2,1,1,1,1,2.0,0,0,3,0,3,5,6,7,9,9.0,5.0,3.0,4.0,4.0,5,2,2,4,2,18
30500000,30,0,734649,90.0,1,74.0,1,1,0,1,2.0,0,16,3,0,4,5,5,4,6,10.0,4.0,3.0,4.0,7.0,9,4,1,6,5,19
10000000,143,1,734131,68.0,2,68.0,1,1,1,0,2.0,0,16,4,0,5,4,3,4,9,7.0,4.0,2.0,4.0,9.0,7,7,7,9,7,20
14500000,143,1,734464,87.07,1,71.5,1,1,0,1,2.0,0,0,3,0,4,4,3,2,10,10.0,3.0,3.0,4.0,9.0,5,5,0,8,4,17
35000000,15,0,733174,92.0,0,87.0,1,1,1,1,2.0,0,2,3,0,10,5,4,5,8,10.0,4.0,3.0,4.0,8.0,8,3,1,8,2,18
12000000,83,1,733973,67.1,1,70.4,1,0,1,1,2.0,0,16,2,0,5,4,4,5,10,7.0,3.0,2.0,4.0,10.0,8,5,1,7,9,20
35000000,126,1,734335,89.6,1,95.2,1,0,1,0,2.0,0,2,3,0,2,4,5,6,9,10.0,4.0,3.0,4.0,8.0,6,1,2,2,2,18
17500000,72,1,733802,87.0,1,79.9,1,1,1,1,2.0,0,23,2,0,3,3,4,2,8,7.0,4.0,3.0,4.0,10.0,4,5,6,7,4,17
10000000,114,1,734093,82.0,2,59.0,1,1,1,1,2.0,0,16,2,0,2,5,5,3,10,10.0,4.0,3.0,4.0,5.0,7,6,2,6,3,11
82000000,15,1,733014,71.0,1,60.0,1,1,1,1,2.0,2,2,4,0,4,5,5,7,5,8.0,5.0,3.0,3.0,9.0,7,7,2,6,2,18
60000000,143,1,732466,87.73,1,76.0,1,1,1,0,2.0,0,2,4,0,2,5,5,6,8,9.0,5.0,3.0,4.0,2.0,9,2,3,8,6,6
7000000,105,0,733976,80.83,1,81.6,1,1,1,1,2.0,0,0,3,0,3,3,4,4,5,8.0,4.0,4.0,4.0,6.0,7,3,5,4,2,18
36000000,15,1,733982,90.4,2,83.6,0,1,0,1,2.0,0,9,3,0,5,6,5,6,9,9.0,6.0,3.0,4.0,7.0,7,5,0,6,3,11
20000000,63,1,733795,79.0,2,71.3,1,0,1,1,2.0,0,16,2,0,6,5,5,4,10,8.0,4.0,3.0,4.0,9.0,9,5,0,7,8,13
10000000,18,1,733220,77.12,1,56.9,1,1,1,1,2.0,3,2,3,0,3,3,5,4,9,9.0,4.0,3.0,5.0,8.0,6,4,1,4,6,17
40000000,143,1,733899,83.0,2,78.8,1,1,1,1,1.0,0,2,3,1,6,5,5,4,5,9.0,5.0,3.0,4.0,3.0,5,5,3,6,2,18
17000000,72,1,733906,63.0,1,60.0,1,0,1,0,2.0,0,2,2,1,3,3,2,2,10,7.0,3.0,3.0,3.0,8.0,6,4,0,4,12,22
30000000,131,1,732782,74.0,2,63.0,1,1,0,0,2.0,0,2,2,0,10,5,4,4,10,9.0,4.0,3.0,5.0,6.0,6,2,3,6,7,20
33500000,143,1,733902,86.15,1,83.0,1,1,1,1,2.0,0,2,2,1,5,5,5,5,10,9.0,6.0,3.0,4.0,5.0,9,2,2,6,12,22
36500000,15,0,734030,89.0,2,88.8,1,1,1,1,2.0,0,2,3,0,7,4,6,6,8,9.0,5.0,3.0,4.0,7.0,9,5,1,7,2,18
43500000,120,1,732971,69.0,1,60.66,1,1,0,1,1.0,2,2,3,0,7,6,5,6,9,10.0,4.0,3.0,4.0,7.0,8,6,5,8,8,13
8000000,30,0,734134,75.0,2,73.0,1,1,0,1,2.0,0,16,2,0,4,3,4,2,10,9.0,4.0,3.0,4.0,9.0,6,2,3,8,7,20
31000000,61,1,733571,81.0,2,79.0,1,0,0,1,2.0,0,2,3,0,1,5,3,5,10,10.0,4.0,3.0,4.0,2.0,8,4,2,7,2,18
18000000,131,1,734046,73.6,1,66.6,1,1,0,1,2.0,0,0,3,0,5,3,4,5,10,8.0,4.0,3.0,3.0,7.0,9,7,4,7,10,9
18000000,143,1,733485,64.53,1,75.0,1,1,1,1,2.0,2,2,3,0,1,4,5,3,7,9.0,4.0,3.0,4.0,9.0,9,3,0,9,2,18
30000000,15,1,734076,73.0,2,65.0,1,1,1,1,2.0,0,2,3,1,4,4,4,3,8,6.0,4.0,3.0,2.0,7.0,8,6,5,9,2,18
30000000,15,0,733779,85.6,2,65.8,1,1,1,1,2.0,0,2,3,0,1,6,4,6,9,10.0,4.0,3.0,4.0,5.0,8,3,6,8,1,4
18000000,131,1,734395,80.0,2,66.66,0,1,1,1,2.0,0,2,2,0,1,5,4,3,6,7.0,5.0,3.0,3.0,6.0,7,1,3,7,7,20
14500000,163,1,733481,80.0,2,72.0,1,0,0,0,2.0,0,16,2,0,9,5,5,5,9,7.0,2.0,3.0,4.0,4.0,4,5,3,6,5,19
45000000,15,0,734414,89.0,2,82.0,1,1,0,0,1.0,0,30,3,0,6,6,6,7,9,9.0,5.0,3.0,4.0,8.0,9,5,0,6,9,20
31500000,143,1,734878,79.0,1,85.57,1,0,1,1,2.0,0,2,2,1,7,5,6,7,5,9.0,6.0,3.0,4.0,5.0,8,1,0,9,2,18
8000000,2,1,734279,82.62,1,76.2,1,1,0,0,2.0,0,0,2,0,6,6,5,5,7,9.0,4.0,3.0,5.0,8.0,7,6,2,8,3,24
31000000,15,1,733555,71.5,1,80.5,0,1,0,0,2.0,2,2,3,0,7,4,5,6,6,10.0,6.0,3.0,4.0,9.0,9,8,1,8,10,9
9000000,15,0,734062,88.0,1,69.83,1,1,1,1,2.0,0,16,2,0,4,5,4,4,6,9.0,4.0,3.0,3.0,6.0,6,1,2,3,3,11
57500000,133,1,733995,85.4,2,76.0,0,1,1,1,2.0,0,16,3,0,3,3,4,4,6,8.0,3.0,3.0,4.0,7.0,8,4,6,8,1,4
40000000,15,1,734497,89.0,2,83.5,1,1,1,1,2.0,0,23,3,1,7,7,4,5,5,8.0,4.0,3.0,4.0,6.0,6,6,0,4,1,4
31000000,63,1,732846,70.6,2,79.6,1,1,1,1,1.0,0,2,3,1,3,4,4,5,9,8.0,4.0,3.0,4.0,9.0,9,7,3,10,2,18
18000000,72,1,732234,68.0,1,62.8,0,0,1,1,2.0,0,2,3,0,6,4,4,4,9,7.0,3.0,3.0,4.0,9.0,5,7,3,8,2,18
50000000,15,0,733358,80.0,1,73.0,1,1,1,1,2.0,0,0,3,0,2,4,5,5,8,10.0,4.0,3.0,4.0,9.0,8,7,1,8,8,13
45000000,0,1,734395,84.0,2,78.8,0,1,1,1,1.0,0,2,2,0,5,7,6,5,6,9.0,6.0,3.0,6.0,8.0,8,7,2,9,12,22
12000000,30,1,733573,82.0,1,57.0,1,1,1,1,2.0,0,16,3,0,4,4,6,4,6,10.0,4.0,2.0,4.0,8.0,7,5,2,10,10,9
36000000,72,0,733605,77.2,1,80.3,1,1,1,1,2.0,0,0,2,1,5,4,3,3,7,6.0,2.0,3.0,4.0,5.0,6,4,3,5,1,4
56500000,15,1,732940,75.0,2,68.0,1,1,0,1,2.0,0,0,3,0,2,6,4,5,6,8.0,4.0,3.0,4.0,8.0,9,5,2,7,10,9
32500000,15,1,734127,70.0,2,84.0,1,1,0,1,2.0,0,2,3,0,7,6,4,5,6,7.0,4.0,3.0,3.0,8.0,8,5,2,9,2,16
6000000,122,1,733330,53.06,1,60.33,1,1,1,1,2.0,0,16,3,0,3,4,5,4,9,7.0,3.0,2.0,4.0,3.0,2,2,4,6,10,9
30000000,56,1,734009,65.0,2,53.0,0,0,1,1,2.0,0,25,2,0,5,2,4,6,5,8.0,1.0,3.0,4.0,2.0,0,2,3,1,5,19
32500000,0,1,734025,93.4,2,89.4,0,1,1,0,2.0,0,16,3,0,7,6,6,7,5,8.0,5.0,3.0,4.0,3.0,8,4,4,6,2,16
12000000,143,1,733328,75.86,1,70.08,1,1,1,1,2.0,0,23,1,1,3,3,3,3,7,6.0,4.0,3.0,4.0,5.0,7,1,2,4,5,19
20000000,63,0,733674,78.0,1,71.0,1,1,0,1,2.0,2,2,4,0,10,4,4,4,10,10.0,4.0,3.0,4.0,3.0,0,1,3,0,1,4
40000000,15,0,733893,91.84,1,86.5,1,1,1,1,2.0,0,2,3,1,5,6,6,5,7,9.0,5.0,3.0,4.0,6.0,4,0,5,4,2,16
35000000,143,1,734611,79.0,1,76.0,1,1,1,0,2.0,0,0,2,1,9,4,5,4,5,10.0,4.0,3.0,4.0,8.0,7,4,4,4,10,9
61000000,131,1,734290,78.2,2,82.0,0,0,1,0,1.0,0,16,2,0,3,7,5,5,7,10.0,4.0,3.0,4.0,3.0,4,1,6,3,10,9
32500000,120,1,734650,82.5,1,93.5,0,0,1,1,2.0,0,16,3,0,5,5,5,5,6,9.0,4.0,4.0,4.0,8.0,7,5,2,7,14,18
32500000,15,1,733475,76.4,1,68.8,1,1,0,0,2.0,0,16,4,1,2,6,6,6,10,9.0,5.0,3.0,4.0,7.0,6,2,2,7,2,18
15000000,80,0,734369,64.8,2,75.2,1,1,0,0,2.0,0,16,2,0,7,4,4,3,9,6.0,4.0,2.0,4.0,8.0,8,6,5,7,3,24
22000000,38,1,734382,74.0,1,62.0,1,1,1,0,2.0,0,2,2,0,8,5,5,5,9,9.0,4.0,3.0,4.0,6.0,3,8,4,6,2,16
20000000,63,1,734403,72.0,2,73.0,1,1,1,1,2.0,0,2,2,0,7,5,5,4,9,8.0,3.0,3.0,3.0,6.0,5,1,3,3,6,17
24000000,61,1,734880,81.33,2,77.2,1,1,1,1,2.0,0,23,2,0,8,4,5,6,10,8.0,4.0,3.0,4.0,2.0,6,4,5,5,5,19
32500000,143,0,733237,83.0,1,65.0,1,1,1,1,2.0,0,16,3,0,6,3,4,5,6,8.0,3.0,3.0,4.0,7.0,8,3,5,6,2,18
32000000,15,1,734429,75.0,1,71.6,1,0,1,1,2.0,0,2,2,0,10,2,4,3,8,10.0,4.0,3.0,4.0,9.0,7,6,0,9,2,18
35500000,15,1,733776,62.0,2,63.0,1,0,0,1,2.0,0,11,2,1,4,4,3,4,10,6.0,4.0,3.0,2.0,6.0,6,5,4,4,8,13
30000000,38,0,733701,74.62,1,70.0,1,1,1,0,2.0,0,2,3,1,7,5,4,3,6,7.0,3.0,3.0,4.0,8.0,8,7,3,8,2,18
18000000,78,0,733978,87.0,1,67.23,0,1,0,0,2.0,0,2,3,1,6,2,3,3,10,6.0,4.0,3.0,4.0,7.0,8,5,8,5,3,24
9500000,0,1,732389,76.66,1,64.33,1,1,0,1,2.0,0,23,3,0,7,6,5,4,10,7.0,4.0,3.0,4.0,5.0,8,5,2,5,2,16
9500000,0,1,733643,81.0,1,71.0,1,0,0,0,2.0,0,2,3,0,5,5,5,5,10,10.0,4.0,3.0,4.0,6.0,8,7,1,6,7,20
14500000,0,1,733211,45.33,1,47.6,0,0,1,1,2.0,2,2,1,0,9,4,5,2,6,7.0,3.0,3.0,4.0,3.0,6,3,5,4,2,16
10000000,143,1,734080,69.69,1,68.0,1,0,0,1,2.0,0,23,2,0,2,4,5,4,7,8.0,4.0,3.0,4.0,2.0,5,4,4,1,5,19
4500000,171,1,733720,81.6,1,73.25,1,1,1,1,2.0,0,16,3,0,7,4,6,4,5,10.0,4.0,4.0,4.0,9.0,8,5,6,7,10,17
40000000,133,1,733780,69.0,2,66.0,1,1,1,1,2.0,0,16,2,0,5,5,5,5,6,9.0,4.0,4.0,4.0,5.0,5,4,1,5,2,18
34000000,133,1,732716,53.0,1,61.0,1,1,1,1,2.0,2,2,2,0,3,3,3,5,10,7.0,3.0,3.0,4.0,8.0,5,7,4,7,7,20
50500000,143,1,733463,75.33,1,74.67,1,1,0,1,2.0,0,2,3,0,4,3,4,5,7,10.0,4.0,3.0,4.0,2.0,8,2,4,5,3,11
10500000,59,1,733018,74.28,1,63.0,1,1,1,1,2.0,2,2,3,0,6,3,5,5,8,9.0,5.0,3.0,4.0,7.0,6,4,4,8,1,4
30000000,143,1,734407,90.2,2,79.4,1,1,0,1,2.0,0,16,2,0,7,5,4,4,6,9.0,4.0,3.0,4.0,6.0,7,6,4,5,9,20
21000000,162,1,732526,74.6,2,63.6,1,1,1,1,2.0,0,16,2,1,8,5,4,5,10,10.0,3.0,3.0,4.0,8.0,7,2,6,5,5,19
32000000,2,1,734255,82.6,2,86.6,1,1,1,0,2.0,0,13,3,1,5,4,4,3,7,8.0,4.0,3.0,4.0,5.0,8,4,6,5,8,13
33000000,143,0,733541,74.88,1,69.88,1,1,1,1,2.0,2,2,3,0,4,3,4,3,6,8.0,4.0,3.0,4.0,2.0,6,4,6,5,3,11
18000000,131,1,734041,70.2,2,73.2,1,1,0,0,2.0,0,16,3,1,1,3,3,2,7,8.0,2.0,3.0,4.0,7.0,6,7,3,6,5,19
30000000,143,0,734357,81.6,2,81.0,1,1,1,1,2.0,0,2,3,0,3,4,5,5,10,10.0,4.0,3.0,4.0,5.0,8,5,7,7,10,9
32500000,15,1,734535,91.0,2,87.8,1,1,1,1,2.0,0,0,4,0,6,4,4,7,5,10.0,4.0,3.0,4.0,9.0,8,8,4,10,6,17
10000000,143,0,734289,84.0,2,87.83,1,1,1,1,2.0,0,0,3,1,1,5,5,4,5,10.0,4.0,3.0,4.0,9.0,8,5,1,6,4,17
